"loyalty_number","total_months","total_years","total_flights","distance","points_accumulated","points_redeemed","dollar_cost_points_redeemed","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month","churned"
"822211",24,2,28,35858,35858,2226,401,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",81332,"Married","Star",9294.09,"Standard",2014,7,0,0,0
"822305",24,2,41,53848,53848,835,150,"Canada","Yukon","Whitehorse","Y2K6R0","Female","Bachelor",63259,"Married","Star",6480.68,"Standard",2015,8,0,0,0
"822507",24,2,30,50151,50151,1797,323,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",53061,"Married","Star",5246.28,"Standard",2012,11,0,0,0
"822555",24,2,45,71854,71854,1985,358,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",73544,"Married","Aurora",6751.44,"Standard",2013,4,0,0,0
"822653",24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",51034,"Married","Nova",3269.01,"Standard",2012,8,0,0,0
"822665",24,2,22,35099,35099,939,169,"Canada","Ontario","Trenton","K8V4B2","Female","College",75720,"Married","Nova",8181.72,"Standard",2018,12,0,0,0
"822694",24,2,47,70355,70355,1675,302,"Canada","Ontario","London","M5B3E4","Male","Bachelor",49577,"Married","Star",4855.77,"Standard",2018,6,0,0,0
"822696",24,2,34,42285,42285,0,0,"Canada","British Columbia","Whistler","V6T1Y8","Male","High School or Below",44971,"Single","Nova",8502.24,"Standard",2012,5,0,0,0
"822723",24,2,8,7866,7866,0,0,"Canada","Quebec","Montreal","H2Y2W2","Male","Doctor",243591,"Married","Nova",2822.59,"Standard",2017,7,2017,12,1
"822727",24,2,40,73222,73222,766,138,"Canada","Ontario","Trenton","K8V4B2","Female","College",75720,"Single","Aurora",7086.18,"Standard",2015,11,2018,6,1
"822749",24,2,56,83338,83338,2166,390,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",67827,"Divorced","Nova",13107.93,"Standard",2018,6,0,0,0
"822765",24,2,34,57594,57594,1276,230,"Canada","British Columbia","Vancouver","V5R1W3","Male","College",73544,"Single","Star",9392.56,"Standard",2016,4,0,0,0
"822811",24,2,20,35145,35145,449,81,"Canada","Saskatchewan","Regina","S1J3C5","Female","College",74756,"Single","Star",2710.92,"Standard",2017,3,2018,3,1
"822901",24,2,13,19640,19640,713,128,"Canada","Ontario","Kingston","M9K2P4","Male","College",72819,"Married","Aurora",7452.54,"Standard",2017,12,0,0,0
"822956",24,2,37,52404,52404,1549,279,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",84612,"Married","Nova",15485.8,"Standard",2012,12,0,0,0
"822995",24,2,48,70494,70494,0,0,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",82651,"Married","Aurora",22523.71,"Standard",2013,6,0,0,0
"823048",24,2,18,17990,17990,0,0,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",80697,"Married","Star",3919.37,"Standard",2018,5,0,0,0
"823112",24,2,53,72863,72863,0,0,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",57975,"Married","Aurora",5107.16,"Standard",2015,3,0,0,0
"823113",24,2,30,57970,57970,684,123,"Canada","British Columbia","Whistler","V6T1Y8","Male","College",73082,"Married","Aurora",21172.39,"Standard",2013,7,0,0,0
"823208",24,2,32,46820,46820,969,175,"Canada","Quebec","Montreal","H2T9K8","Female","Master",106899,"Married","Nova",11981.98,"Standard",2016,6,0,0,0
"823212",24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",48741,"Married","Nova",4448.64,"Standard",2018,12,0,0,0
"823257",24,2,10,22797,22797,0,0,"Canada","Ontario","Toronto","M2M7K8","Male","College",73008,"Married","Nova",8487.24,"Standard",2017,8,2018,4,1
"823319",24,2,19,27152,27152,0,0,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",56119,"Married","Aurora",7356.38,"Standard",2017,5,0,0,0
"823436",24,2,20,35938,35938,0,0,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",68602,"Single","Nova",7695.12,"Standard",2016,11,2017,7,1
"823453",24,2,19,26872,26872,1766,318,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",67819,"Single","Star",22332.44,"Standard",2018,1,2018,9,1
"823567",24,2,22,40526,40526,1380,248,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",87782,"Married","Aurora",23594.68,"Standard",2017,6,0,0,0
"823590",24,2,32,41070,41070,1150,208,"Canada","British Columbia","Vancouver","V1E4R6","Male","Doctor",231305,"Married","Aurora",14432.75,"Standard",2015,6,0,0,0
"823628",24,2,21,34426,34426,0,0,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",57172,"Married","Star",5377.91,"Standard",2017,10,0,0,0
"823663",24,2,0,0,0,0,0,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",86991,"Married","Nova",2753.16,"Standard",2012,9,0,0,0
"823665",24,2,30,47844,47844,1233,222,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",61822,"Divorced","Nova",10340.46,"Standard",2012,8,0,0,0
"823740",24,2,32,48438,48438,1002,180,"Canada","Manitoba","Winnipeg","R2C0M5","Female","College",72907,"Divorced","Aurora",8007.4,"Standard",2017,3,0,0,0
"823761",24,2,42,60493,60493,1441,260,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",99963,"Married","Star",7627.66,"Standard",2012,7,0,0,0
"823768",24,2,38,53293,53293,0,0,"Canada","British Columbia","Vancouver","V6E3Z3","Female","College",73544,"Married","Star",61850.19,"Standard",2012,12,0,0,0
"823789",24,2,30,37256,37256,897,162,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",68653,"Married","Nova",5914.95,"Standard",2014,9,0,0,0
"823816",24,2,40,60369,60369,1577,284,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",103449,"Divorced","Nova",8692.64,"Standard",2016,8,0,0,0
"823986",24,2,18,31013,31013,0,0,"Canada","Ontario","Toronto","M2M7K8","Male","High School or Below",68586,"Married","Star",8237.04,"Standard",2017,11,0,0,0
"823998",24,2,29,44702,44702,2571,463,"Canada","Ontario","Toronto","P2T6G3","Female","College",73008,"Single","Aurora",18269.54,"Standard",2016,2,0,0,0
"824076",24,2,0,0,0,0,0,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",75728,"Married","Nova",8323.53,"Standard",2012,5,0,0,0
"824133",24,2,27,35365,35365,974,175,"Canada","Ontario","Toronto","M2M6J7","Male","Bachelor",67821,"Single","Star",3585.88,"Standard",2017,2,0,0,0
"824163",24,2,39,58267,58267,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Female","College",73544,"Divorced","Aurora",17530.04,"Standard",2014,4,0,0,0
"824216",24,2,43,56481,56481,610,110,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",80861,"Married","Star",2729.13,"Standard",2018,6,0,0,0
"824259",24,2,51,89931,89931,1141,205,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",68760,"Married","Aurora",5069.07,"Standard",2013,8,0,0,0
"824315",24,2,33,60745,60745,2767,497,"Canada","Ontario","London","M5B3E4","Female","College",73328,"Single","Star",2292.79,"Standard",2015,2,0,0,0
"824351",24,2,47,64931,64931,492,89,"Canada","British Columbia","Vancouver","V1E4R6","Female","High School or Below",78716,"Married","Star",2575.32,"Standard",2014,6,0,0,0
"824360",24,2,27,46830,46830,636,114,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",73360,"Married","Nova",4991.58,"Standard",2013,1,0,0,0
"824414",24,2,25,36043,36043,0,0,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",96341,"Married","Aurora",5738.28,"Standard",2013,5,0,0,0
"824462",24,2,38,44428,44428,2032,365,"Canada","Ontario","Trenton","K8V4B2","Male","College",75720,"Single","Star",15789.65,"Standard",2013,5,0,0,0
"824486",24,2,18,24633,24633,1352,243,"Canada","Prince Edward Island","Charlottetown","C1A6E8","Female","Bachelor",77416,"Single","Star",7684.89,"Standard",2013,7,0,0,0
"824610",24,2,36,52628,52628,404,73,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",104964,"Married","Star",5329.13,"Standard",2017,2,0,0,0
"824668",24,2,21,30223,30223,1202,216,"Canada","Ontario","Toronto","M8Y4K8","Female","College",73008,"Single","Star",4293.01,"Standard",2016,3,0,0,0
"824712",24,2,39,52484,52484,972,175,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",62475,"Married","Aurora",17429.88,"Standard",2016,12,0,0,0
"824906",24,2,46,86760,86760,657,118,"Canada","Saskatchewan","Regina","S1J3C5","Male","Bachelor",77111,"Divorced","Nova",5743.4,"Standard",2016,8,0,0,0
"824917",24,2,48,88576,88576,390,70,"Canada","Ontario","Toronto","M2M7K8","Male","College",73008,"Single","Nova",3540.9,"Standard",2014,5,0,0,0
"824990",24,2,33,55627,55627,1476,266,"Canada","Ontario","Toronto","M2M7K8","Male","College",73008,"Married","Nova",3123.08,"Standard",2015,12,0,0,0
"825165",24,2,24,37466,37466,0,0,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",93970,"Married","Nova",8217.43,"Standard",2017,3,0,0,0
"825217",24,2,23,37501,37501,1380,248,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",50507,"Married","Nova",12052.98,"Standard",2016,3,0,0,0
"825239",24,2,31,39265,39265,919,166,"Canada","Manitoba","Winnipeg","R2C0M5","Female","College",72907,"Single","Star",2442.21,"Standard",2016,8,0,0,0
"825254",24,2,22,33288,33288,485,87,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",74705,"Divorced","Star",8474.63,"Standard",2017,11,0,0,0
"825315",24,2,35,45865,45865,738,133,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",59875,"Divorced","Nova",2775.67,"Standard",2015,5,0,0,0
"825333",24,2,18,25096,25096,1565,282,"Canada","Quebec","Quebec City","G1B3L5","Female","Master",114637,"Single","Nova",3304.76,"Standard",2017,12,0,0,0
"825336",24,2,38,64546,64546,1050,189,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",73544,"Single","Star",2274.65,"Standard",2015,7,0,0,0
"825464",11,1,43,65306,97959,0,0,"Canada","Quebec","Montreal","H2T2J6","Male","College",73455,"Married","Nova",2767.5,"2018 Promotion",2018,2,0,0,0
"825465",24,2,35,60766,60766,365,66,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",69080,"Married","Star",13369.44,"Standard",2014,11,0,0,0
"825484",24,2,42,73279,73279,593,107,"Canada","Ontario","Toronto","P1L8X8","Male","Bachelor",88294,"Divorced","Aurora",20215.39,"Standard",2016,5,0,0,0
"825490",24,2,31,56935,56935,0,0,"Canada","Ontario","Trenton","K8V4B2","Male","Master",79329,"Divorced","Nova",4904.89,"Standard",2013,5,0,0,0
"825517",24,2,73,101471,101471,1514,273,"Canada","Ontario","Sudbury","M5V1G5","Female","College",73317,"Married","Nova",5599.67,"Standard",2012,8,0,0,0
"825569",24,2,32,42762,42762,914,165,"Canada","Newfoundland","St. John's","A1C6H9","Male","College",73313,"Single","Aurora",6051.64,"Standard",2015,8,0,0,0
"825593",24,2,80,120049,120049,1822,327,"Canada","British Columbia","Vancouver","V1E4R6","Female","Bachelor",74135,"Married","Aurora",5073.28,"Standard",2012,11,0,0,0
"825730",24,2,0,0,0,0,0,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",93982,"Single","Aurora",22986.15,"Standard",2015,12,2016,8,1
"825809",11,1,15,25098,37647,0,0,"Canada","Ontario","Trenton","K8V4B2","Male","High School or Below",81873,"Single","Star",4384.85,"2018 Promotion",2018,4,0,0,0
"825920",24,2,0,0,0,0,0,"Canada","Newfoundland","St. John's","A1C6H9","Male","Bachelor",50362,"Married","Star",3818.47,"Standard",2013,5,2013,9,1
"826113",11,1,28,39155,58732.5,0,0,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",78100,"Married","Nova",2928.12,"2018 Promotion",2018,3,0,0,0
"826136",24,2,41,61778,61778,982,176,"Canada","Ontario","Toronto","P1L8X8","Male","Bachelor",68599,"Married","Nova",13610.11,"Standard",2015,6,0,0,0
"826149",24,2,32,48988,48988,1286,231,"Canada","New Brunswick","Fredericton","E3B2H2","Female","College",72742,"Single","Aurora",10242.41,"Standard",2015,12,0,0,0
"826166",24,2,17,26887,26887,0,0,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",50918,"Married","Star",2590.65,"Standard",2017,12,0,0,0
"826230",24,2,2,4562,4562,0,0,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Master",94856,"Married","Nova",2831.59,"Standard",2018,10,0,0,0
"826271",24,2,10,18135,18135,812,146,"Canada","New Brunswick","Fredericton","E3B2H2","Female","College",72742,"Married","Star",3567.5,"Standard",2017,10,2018,6,1
"826304",24,2,36,55163,55163,590,106,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",85182,"Married","Star",4758.19,"Standard",2012,10,0,0,0
"826312",24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H2T2J6","Female","High School or Below",44092,"Single","Star",5169.5,"Standard",2018,12,0,0,0
"826556",24,2,6,13276,13276,0,0,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",75250,"Divorced","Nova",10130.93,"Standard",2018,10,0,0,0
"826589",24,2,28,42301,42301,3025,544,"Canada","Ontario","Toronto","P5S6R4","Male","Bachelor",52927,"Married","Aurora",13270.94,"Standard",2015,11,0,0,0
"826697",24,2,2,1200,1200,0,0,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",80516,"Married","Nova",5389.5,"Standard",2016,7,2017,3,1
"826930",24,2,0,0,0,0,0,"Canada","Ontario","Thunder Bay","K8T5M5","Male","College",73995,"Divorced","Star",16468.22,"Standard",2018,11,0,0,0
"826975",24,2,13,10399,10399,485,87,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",73010,"Divorced","Star",2500.84,"Standard",2018,6,0,0,0
"826984",24,2,0,0,0,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",95663,"Single","Aurora",7780.49,"Standard",2014,8,2016,11,1
"827147",24,2,29,42091,42091,748,135,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",50298,"Married","Aurora",5318.9,"Standard",2013,6,0,0,0
"827164",24,2,34,51516,51516,1245,224,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",103430,"Single","Star",5367.09,"Standard",2012,11,0,0,0
"827172",24,2,43,72292,72292,1980,356,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",73544,"Married","Star",2677.28,"Standard",2013,5,0,0,0
"827190",24,2,32,45686,45686,611,110,"Canada","British Columbia","Vancouver","V1E4R6","Female","College",73544,"Married","Nova",9472.97,"Standard",2013,11,0,0,0
"827194",11,1,44,68440,102660,1158,209,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",71450,"Married","Aurora",8255.76,"2018 Promotion",2018,3,0,0,0
"827215",24,2,37,56147,56147,1329,239,"Canada","Ontario","London","M5B3E4","Male","Master",113785,"Married","Aurora",22658.54,"Standard",2014,11,0,0,0
"827275",24,2,21,31282,31282,337,61,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",78974,"Divorced","Nova",30442.54,"Standard",2015,6,0,0,0
"827288",11,1,11,15218,22827,0,0,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",82675,"Single","Star",4118.59,"2018 Promotion",2018,3,0,0,0
"827309",24,2,27,44929,44929,0,0,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",96929,"Married","Star",11255.46,"Standard",2014,11,2018,6,1
"827334",24,2,36,64662,64662,1526,274,"Canada","Ontario","Toronto","M8Y4K8","Male","College",73008,"Single","Nova",6285.31,"Standard",2017,2,0,0,0
"827339",24,2,41,69764,69764,0,0,"Canada","Quebec","Montreal","H2Y4R4","Female","High School or Below",50655,"Married","Star",2789.75,"Standard",2012,11,0,0,0
"827353",11,1,0,0,0,0,0,"Canada","British Columbia","Victoria","V106T5","Female","College",72896,"Married","Nova",8937.12,"2018 Promotion",2018,3,0,0,0
"827546",24,2,47,57959,57959,1120,201,"Canada","Ontario","Toronto","M1R4K3","Female","Bachelor",55849,"Divorced","Star",2695.18,"Standard",2014,10,0,0,0
"827668",24,2,14,23028,23028,373,67,"Canada","Quebec","Montreal","H2T9K8","Male","College",73455,"Single","Star",20186.35,"Standard",2016,12,2017,8,1
"827677",11,1,0,0,0,0,0,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",21616,"Divorced","Star",8697.88,"2018 Promotion",2018,3,0,0,0
"827731",24,2,41,67297,67297,585,105,"Canada","Ontario","Toronto","P1W1K4","Female","College",73008,"Single","Star",2726.83,"Standard",2013,9,0,0,0
"827790",11,1,17,21303,31954.5,1313,237,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",56307,"Divorced","Nova",12105.29,"2018 Promotion",2018,2,0,0,0
"827815",24,2,0,0,0,0,0,"Canada","Ontario","Sudbury","M5V1G5","Male","Bachelor",62903,"Single","Nova",5601.14,"Standard",2014,5,2014,9,1
"827819",24,2,35,58141,58141,747,134,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",84400,"Divorced","Nova",6333.03,"Standard",2015,3,0,0,0
"828026",24,2,12,19878,19878,0,0,"Canada","Ontario","Sudbury","M5V1G5","Female","College",73317,"Single","Star",14070.64,"Standard",2013,5,2017,6,1
"828040",24,2,8,15840,15840,0,0,"Canada","Ontario","Ottawa","K1G4Z0","Male","College",73265.5,"Single","Aurora",11124.6,"Standard",2018,1,0,0,0
"828076",24,2,43,66015,66015,2647,476,"Canada","Quebec","Montreal","H4G3T4","Female","High School or Below",42799,"Single","Star",2624.1,"Standard",2015,7,0,0,0
"828109",11,1,44,91764,137646,568,102,"Canada","Yukon","Whitehorse","Y2K6R0","Female","Bachelor",74049,"Divorced","Nova",13009.24,"2018 Promotion",2018,3,2018,11,1
"828136",24,2,47,67378,67378,1086,195,"Canada","British Columbia","Vancouver","V1E4R6","Female","College",73544,"Single","Star",3742.58,"Standard",2013,7,0,0,0
"828182",24,2,42,72935,72935,676,122,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",61100,"Married","Aurora",19253.03,"Standard",2015,11,0,0,0
"828232",24,2,35,47687,47687,922,166,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",58509,"Married","Aurora",15956.03,"Standard",2015,8,0,0,0
"828328",24,2,0,0,0,0,0,"Canada","British Columbia","Victoria","V106T5","Female","Doctor",178502,"Married","Nova",5608.17,"Standard",2018,11,0,0,0
"828353",24,2,47,63793,63793,1310,236,"Canada","Ontario","London","M5B3E4","Male","Doctor",74504,"Divorced","Aurora",7942.45,"Standard",2015,6,0,0,0
"828481",24,2,36,53203,53203,996,179,"Canada","Ontario","Toronto","M2M7K8","Male","Master",123828,"Married","Star",4636.55,"Standard",2015,7,0,0,0
"828643",24,2,35,54998,54998,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Male","College",73544,"Married","Nova",11490.34,"Standard",2017,4,0,0,0
"828731",24,2,39,61932,61932,582,105,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",52204,"Married","Aurora",12663.6,"Standard",2013,7,0,0,0
"828735",24,2,51,66765,66765,1149,206,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",66388,"Single","Star",2449.32,"Standard",2016,10,0,0,0
"828776",24,2,31,30571,30571,0,0,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",60899,"Married","Star",4274.62,"Standard",2017,5,0,0,0
"828816",24,2,32,44181,44181,479,86,"Canada","Ontario","Sudbury","M5V1G5","Male","College",73317,"Single","Nova",12812.44,"Standard",2013,2,0,0,0
"828817",24,2,48,77652,77652,1220,220,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",72454,"Married","Aurora",8042.8,"Standard",2012,11,0,0,0
"828852",24,2,37,58308,58308,1896,341,"Canada","Saskatchewan","Regina","S6J3G0","Female","College",74756,"Single","Aurora",9868.6,"Standard",2018,6,0,0,0
"828862",24,2,7,5392,5392,540,97,"Canada","Quebec","Montreal","H4G3T4","Female","Master",100817,"Married","Aurora",16301.97,"Standard",2018,10,0,0,0
"828884",24,2,0,0,0,0,0,"Canada","Ontario","Toronto","P2T6G3","Female","Master",100711,"Single","Star",2342.01,"Standard",2018,12,0,0,0
"828895",24,2,57,81053,81053,0,0,"Canada","Ontario","Toronto","M2Z4K1","Female","College",73008,"Married","Nova",9657.58,"Standard",2012,7,0,0,0
"828918",24,2,19,26253,26253,1486,268,"Canada","British Columbia","Vancouver","V5R1W3","Male","College",73544,"Divorced","Nova",6846.15,"Standard",2014,11,0,0,0
"828924",24,2,16,24624,24624,451,81,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",83497,"Divorced","Nova",19393.21,"Standard",2017,11,0,0,0
"828959",24,2,31,41867,41867,577,104,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",94619,"Married","Nova",5441.42,"Standard",2015,6,0,0,0
"828967",24,2,44,67939,67939,0,0,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Bachelor",76284,"Married","Nova",16261.59,"Standard",2013,1,0,0,0
"828988",24,2,43,72751,72751,329,59,"Canada","Alberta","Banff","T4V1D4","Male","Bachelor",73176,"Married","Nova",6701.57,"Standard",2015,11,0,0,0
"829003",24,2,44,54713,54713,610,110,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Master",103999,"Divorced","Star",2685.18,"Standard",2015,8,0,0,0
