"","loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
"15991",546994,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Doctor",65018,"Married","Star",13466.92,"Standard",2016,12,2017,8
"15992",972954,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Doctor",65018,"Married","Star",13466.92,"Standard",2017,12,0,0
"15993",881399,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",50421,"Married","Star",13473.19,"Standard",2012,10,0,0
"15994",768072,"Canada","Ontario","Kingston","M9K2P4","Female","College",0,"Single","Star",13478.8,"Standard",2014,11,0,0
"15995",914937,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",73779,"Married","Star",13502.63,"Standard",2016,6,0,0
"15996",227303,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",86815,"Married","Star",13530.03,"Standard",2018,6,2018,11
"15997",367680,"Canada","Ontario","Trenton","K8V4B2","Female","High School or Below",62283,"Married","Star",13569.24,"Standard",2015,3,0,0
"15998",372865,"Canada","Ontario","Toronto","M2M6J7","Female","Bachelor",67421,"Married","Star",13575.68,"Standard",2017,4,2017,12
"15999",200552,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",100803,"Married","Star",13576.14,"Standard",2016,3,0,0
"16000",975212,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",100803,"Married","Star",13576.14,"Standard",2018,12,0,0
"16001",549402,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",46635,"Married","Star",13596.2,"Standard",2013,12,0,0
"16002",891012,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",46635,"Married","Star",13596.2,"Standard",2013,1,0,0
"16003",294048,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",68599,"Married","Star",13610.11,"Standard",2017,5,0,0
"16004",743257,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","College",0,"Single","Star",13668.36,"Standard",2014,6,2015,2
"16005",467455,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",72583,"Married","Star",13681.71,"Standard",2016,12,2017,8
"16006",134148,"Canada","Quebec","Montreal","H2Y4R4","Male","College",0,"Single","Star",13727.8,"Standard",2017,5,0,0
"16007",513590,"Canada","New Brunswick","Fredericton","E3B2H2","Male","College",0,"Single","Star",13727.8,"Standard",2016,8,0,0
"16008",648043,"Canada","Ontario","Trenton","K8V4B2","Female","College",0,"Single","Star",13727.8,"Standard",2014,10,0,0
"16009",995734,"Canada","Yukon","Whitehorse","Y2K6R0","Female","College",0,"Single","Star",13727.8,"Standard",2014,12,0,0
"16010",904512,"Canada","British Columbia","Vancouver","V6E3D9","Male","Doctor",125167,"Divorced","Star",13736.13,"Standard",2018,11,0,0
"16011",926129,"Canada","British Columbia","Vancouver","V5R1W3","Male","Doctor",125167,"Divorced","Star",13736.13,"Standard",2017,8,0,0
"16012",999550,"Canada","Quebec","Montreal","H2T9K8","Female","Doctor",125167,"Divorced","Star",13736.13,"Standard",2014,8,0,0
"16013",478770,"Canada","Ontario","Toronto","P1J8T7","Male","High School or Below",50285,"Divorced","Star",13755.54,"Standard",2015,3,0,0
"16014",260285,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Master",91789,"Single","Star",13759.15,"Standard",2014,10,2015,6
"16015",205671,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",75231,"Single","Star",13770.98,"Standard",2012,12,0,0
"16016",298543,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",75231,"Single","Star",13770.98,"Standard",2017,12,2018,8
"16017",322000,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",75231,"Single","Star",13770.98,"Standard",2013,5,0,0
"16018",483436,"Canada","Ontario","Toronto","M2M6J7","Female","Bachelor",75231,"Single","Star",13770.98,"Standard",2012,7,0,0
"16019",536823,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",75231,"Single","Star",13770.98,"Standard",2014,5,0,0
"16020",782818,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",75231,"Single","Star",13770.98,"Standard",2014,2,0,0
"16021",928964,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",75231,"Single","Star",13770.98,"Standard",2016,6,0,0
"16022",603744,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Married","Star",13786.7,"Standard",2014,2,0,0
"16023",495381,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",63211,"Single","Star",13798.48,"Standard",2012,6,0,0
"16024",413459,"Canada","Nova Scotia","Halifax","B3C2M8","Female","High School or Below",80755,"Divorced","Star",13840.16,"Standard",2015,5,0,0
"16025",801227,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",71044,"Divorced","Star",13865.83,"Standard",2012,12,0,0
"16026",551981,"Canada","Manitoba","Winnipeg","R6Y4T5","Female","Bachelor",52712,"Married","Star",13869.93,"Standard",2014,6,0,0
"16027",576217,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",52712,"Married","Star",13869.93,"Standard",2015,8,0,0
"16028",633938,"Canada","Saskatchewan","Regina","S6J3G0","Male","Bachelor",52712,"Married","Star",13869.93,"Standard",2014,4,0,0
"16029",645450,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",52712,"Married","Star",13869.93,"Standard",2017,4,0,0
"16030",919748,"Canada","Saskatchewan","Regina","S1J3C5","Male","Bachelor",52712,"Married","Star",13869.93,"Standard",2016,11,0,0
"16031",960761,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Doctor",147712,"Married","Star",13881.04,"Standard",2012,12,0,0
"16032",540142,"Canada","Manitoba","Winnipeg","R2C0M5","Female","College",0,"Single","Star",13883.33,"Standard",2012,9,0,0
"16033",296104,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",83660,"Divorced","Star",13891.68,"Standard",2016,5,2017,8
"16034",160143,"Canada","Quebec","Montreal","H2T9K8","Female","High School or Below",69519,"Married","Star",13897.39,"Standard",2015,3,0,0
"16035",230124,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",70267,"Single","Star",13916.93,"Standard",2018,11,0,0
"16036",663067,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",81129,"Single","Star",13917.38,"Standard",2015,12,0,0
"16037",795230,"Canada","Ontario","London","M5B3E4","Male","Bachelor",56506,"Married","Star",13979.09,"Standard",2015,9,0,0
"16038",983130,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",51896,"Married","Star",20492.74,"2018 Promotion",2018,3,0,0
"16039",392575,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",81393,"Married","Star",14002.38,"Standard",2013,8,0,0
"16040",386926,"Canada","Ontario","Toronto","P5S6R4","Female","Bachelor",76708,"Married","Star",14002.76,"Standard",2014,4,0,0
"16041",801542,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",58632,"Married","Star",14010.53,"Standard",2018,8,0,0
"16042",261789,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",60458,"Married","Star",14014.1,"Standard",2015,2,0,0
"16043",359011,"Canada","Quebec","Montreal","H2Y2W2","Male","Bachelor",60458,"Married","Star",14014.1,"Standard",2016,3,0,0
"16044",194297,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",71562,"Married","Star",14014.72,"Standard",2014,12,0,0
"16045",330680,"Canada","Ontario","Toronto","M2P4F6","Male","Bachelor",71562,"Married","Star",14014.72,"Standard",2017,4,0,0
"16046",201343,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",55131,"Divorced","Star",14019.83,"Standard",2012,5,0,0
"16047",363743,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",91817,"Married","Star",14024.36,"Standard",2013,4,0,0
"16048",477869,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",91817,"Married","Star",14024.36,"Standard",2016,1,0,0
"16049",924405,"Canada","Quebec","Tremblant","H5Y2S9","Male","College",0,"Married","Star",14032.59,"Standard",2018,8,0,0
"16050",575147,"Canada","Alberta","Edmonton","T9G1W3","Female","Bachelor",96926,"Single","Star",14042.1,"Standard",2012,8,0,0
"16051",596818,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",96926,"Single","Star",14042.1,"Standard",2013,10,0,0
"16052",575818,"Canada","New Brunswick","Moncton","E1A2A7","Male","College",0,"Married","Star",14050.17,"Standard",2013,7,0,0
"16053",436827,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",58441,"Divorced","Star",14057.42,"Standard",2016,10,0,0
"16054",955424,"Canada","Newfoundland","St. John's","A1C6H9","Male","Bachelor",50401,"Single","Star",14065.3,"Standard",2017,6,0,0
"16055",828026,"Canada","Ontario","Sudbury","M5V1G5","Female","College",0,"Single","Star",14070.64,"Standard",2013,5,2017,6
"16056",842848,"Canada","Ontario","Toronto","M8Y4K8","Female","College",0,"Single","Star",14082.64,"Standard",2018,10,0,0
"16057",106979,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",86727,"Single","Star",14083.97,"Standard",2012,6,0,0
"16058",599369,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",86727,"Single","Star",14083.97,"Standard",2013,5,0,0
"16059",531052,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",104952,"Married","Star",14091.19,"Standard",2016,7,0,0
"16060",354483,"Canada","British Columbia","Kelowna","V092E9","Male","Bachelor",52635,"Single","Star",14131.12,"Standard",2015,9,0,0
"16061",941324,"Canada","Ontario","Toronto","M2P4F6","Male","Bachelor",98382,"Divorced","Star",14134.35,"Standard",2018,9,0,0
"16062",988345,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",98382,"Divorced","Star",14134.35,"Standard",2012,10,0,0
"16063",341942,"Canada","Yukon","Whitehorse","Y2K6R0","Male","Bachelor",55172,"Divorced","Star",14137.23,"Standard",2013,12,0,0
"16064",430475,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",92814,"Married","Star",14158.61,"Standard",2017,4,0,0
"16065",424317,"Canada","British Columbia","Vancouver","V1E4R6","Male","College",0,"Single","Star",14181.64,"Standard",2012,6,0,0
"16066",166825,"Canada","Alberta","Edmonton","T9G1W3","Male","Bachelor",95097,"Married","Star",14195.36,"Standard",2017,11,0,0
"16067",230942,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",72587,"Married","Star",14203.04,"Standard",2016,11,0,0
"16068",264331,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",98098,"Married","Star",14203.62,"Standard",2015,1,0,0
"16069",651250,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",98098,"Married","Star",14203.62,"Standard",2013,12,0,0
"16070",440320,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",54729,"Single","Star",14244.73,"Standard",2016,7,0,0
"16071",333039,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","College",0,"Single","Star",14246.15,"Standard",2014,5,0,0
"16072",288015,"Canada","Ontario","Sudbury","M5V1G5","Male","Bachelor",54610,"Single","Star",14255.23,"Standard",2018,7,0,0
"16073",995527,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",103164,"Divorced","Star",14316.85,"Standard",2017,2,0,0
"16074",419493,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",48515,"Divorced","Star",14318.45,"Standard",2015,11,0,0
"16075",781519,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",48515,"Divorced","Star",14318.45,"Standard",2013,4,0,0
"16076",473772,"Canada","British Columbia","Victoria","V106T5","Male","College",0,"Married","Star",14325.15,"Standard",2012,11,0,0
"16077",458041,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",83379,"Married","Star",14376.55,"Standard",2013,8,0,0
"16078",329094,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Single","Star",14396.24,"Standard",2015,12,0,0
"16079",143389,"Canada","Nova Scotia","Halifax","B3C2M8","Female","Bachelor",73219,"Single","Star",14413.38,"Standard",2016,2,0,0
"16080",252136,"Canada","Quebec","Quebec City","G1B3L5","Female","College",0,"Single","Star",14428.87,"Standard",2013,3,0,0
"16081",255087,"Canada","Nova Scotia","Halifax","B3J9S2","Male","College",0,"Married","Star",14429.89,"Standard",2012,10,0,0
"16082",869471,"Canada","Ontario","Sudbury","M5V1G5","Male","Bachelor",76456,"Married","Star",14435.67,"Standard",2014,3,0,0
"16083",961533,"Canada","Ontario","Sudbury","M5V1G5","Male","Bachelor",76456,"Married","Star",14435.67,"Standard",2016,2,0,0
"16084",352306,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",74679,"Single","Star",14439.8,"Standard",2017,11,0,0
"16085",167879,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",48014,"Married","Star",14472.58,"Standard",2018,5,0,0
"16086",678837,"Canada","British Columbia","Victoria","V106T5","Male","High School or Below",81036,"Married","Star",14503.02,"Standard",2013,7,0,0
"16087",795468,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",62225,"Married","Star",14510.44,"Standard",2016,5,0,0
"16088",441313,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",75899,"Married","Star",14510.75,"Standard",2015,9,0,0
"16089",909880,"Canada","Newfoundland","St. John's","A1C6H9","Male","Bachelor",96852,"Single","Star",14514.01,"Standard",2014,12,2017,5
"16090",649770,"Canada","Ontario","Toronto","M2P4F6","Male","College",0,"Single","Star",14567.27,"Standard",2017,5,0,0
"16091",368566,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",50462,"Single","Star",14616.37,"Standard",2014,4,0,0
"16092",636045,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",50462,"Single","Star",14616.37,"Standard",2013,2,0,0
"16093",665701,"Canada","Ontario","Ottawa","K1G4Z0","Female","Bachelor",61697,"Married","Star",14627.93,"Standard",2016,10,0,0
"16094",321074,"Canada","Quebec","Quebec City","G1B3L5","Male","College",0,"Divorced","Star",14635.45,"Standard",2016,3,0,0
"16095",507128,"Canada","Quebec","Montreal","H2Y2W2","Male","College",0,"Divorced","Star",14635.45,"Standard",2017,7,2018,3
"16096",764167,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Divorced","Star",14635.45,"Standard",2016,6,0,0
"16097",842523,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Divorced","Star",14635.45,"Standard",2013,6,2015,5
"16098",885386,"Canada","Ontario","Toronto","M2M7K8","Female","College",0,"Divorced","Star",14635.45,"Standard",2018,11,0,0
"16099",359575,"Canada","Quebec","Hull","J8Y3Z5","Male","College",0,"Single","Star",14687.08,"Standard",2016,6,0,0
"16100",713406,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",57608,"Married","Star",21768.7,"2018 Promotion",2018,2,0,0
"16101",157766,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",53636,"Married","Star",14700.5,"Standard",2015,5,0,0
"16102",320728,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",0,"Single","Star",14703.13,"Standard",2018,6,0,0
"16103",374721,"Canada","Ontario","Toronto","P5S6R4","Female","Bachelor",64090,"Divorced","Star",14722.22,"Standard",2016,10,0,0
"16104",880619,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",64090,"Divorced","Star",14722.22,"Standard",2017,11,0,0
"16105",103758,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",103461,"Single","Star",14727.51,"Standard",2018,6,0,0
"16106",667718,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Married","Star",14741.76,"Standard",2018,10,0,0
"16107",924643,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",51288,"Single","Star",14754.36,"Standard",2014,5,0,0
"16108",497836,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",62230,"Married","Star",14808.06,"Standard",2017,3,0,0
"16109",910716,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Married","Star",14827.91,"Standard",2015,9,0,0
"16110",229530,"Canada","Prince Edward Island","Charlottetown","C1A6E8","Female","Bachelor",98637,"Married","Star",14886.71,"Standard",2012,10,0,0
"16111",338291,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",67090,"Married","Star",14895.4,"Standard",2018,6,0,0
"16112",555301,"Canada","Alberta","Peace River","T9O2W2","Female","Bachelor",67090,"Married","Star",14895.4,"Standard",2013,3,0,0
"16113",691542,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",65540,"Married","Star",14914.53,"Standard",2017,8,0,0
"16114",160181,"Canada","British Columbia","Vancouver","V6E3Z3","Male","College",0,"Married","Star",14917.33,"Standard",2016,6,0,0
"16115",602043,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",60481,"Married","Star",14932.1,"Standard",2018,11,0,0
"16116",972964,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",60481,"Married","Star",14932.1,"Standard",2017,11,0,0
"16117",567048,"Canada","British Columbia","Vancouver","V6E3Z3","Male","College",0,"Married","Star",14944.84,"Standard",2015,9,0,0
"16118",962600,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",56026,"Married","Star",15014.09,"Standard",2013,12,2014,10
"16119",707513,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",83582,"Married","Star",15016.19,"Standard",2015,4,0,0
"16120",935570,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",75414,"Married","Star",15031.56,"Standard",2016,8,0,0
"16121",287211,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",54137,"Married","Star",15032.9,"Standard",2016,9,2017,5
"16122",696444,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",48590,"Married","Star",15042.58,"Standard",2013,11,0,0
"16123",846718,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",48590,"Married","Star",15042.58,"Standard",2013,3,2015,6
"16124",745420,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",92849,"Single","Star",15055.54,"Standard",2015,3,0,0
"16125",204220,"Canada","Quebec","Hull","J8Y3Z5","Female","Doctor",162543,"Single","Star",15063.5,"Standard",2015,5,0,0
"16126",365451,"Canada","British Columbia","Victoria","V106T5","Female","Doctor",162543,"Single","Star",15063.5,"Standard",2014,9,0,0
"16127",652642,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",50947,"Married","Star",15083.78,"Standard",2016,12,0,0
"16128",676585,"Canada","British Columbia","Vancouver","V6E3Z3","Male","College",0,"Married","Star",15102.23,"Standard",2012,5,0,0
"16129",721707,"Canada","Quebec","Hull","J8Y3Z5","Male","College",0,"Married","Star",15102.23,"Standard",2013,1,0,0
"16130",750893,"Canada","British Columbia","Vancouver","V6E3D9","Male","High School or Below",78318,"Married","Star",15114.4,"Standard",2014,1,2016,2
