"loyalty_number","total_months","total_years","total_flights","distance","points_accumulated","points_redeemed","dollar_cost_points_redeemed","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month","churned","log_dollar_cost_points_redeemed","log_points_accumulated","log_points_redeemed","log_distance","log_salary","log_clv","sqrt_total_flights"
714270,24,2,50,65997,65997,694,125,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",52646,"Married","Star",5437.44,"Standard",2012,4,0,0,0,4.83628190695148,11.0973797175191,6.54391184556479,11.0973797175191,10.8713645358817,8.60124753401925,1.98288316164224
714316,11,1,54,86526,129789,1821,328,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Doctor",363189,"Single","Star",3527.4,"2018 Promotion",2018,2,0,0,0,5.79605775076537,11.7736730386818,7.5076900778199,11.3682117829431,12.8026813922906,8.16859978938461,2.00183245683361
714379,24,2,27,39201,39201,2556,460,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",59298,"Married","Aurora",10820,"Standard",2017,10,0,0,0,6.13339804299665,10.5764830448852,7.84658997529119,10.5764830448852,10.9903477214372,9.28924396957165,1.82543269122014
714536,24,2,48,83039,83039,1086,196,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",96019,"Married","Nova",7573.34,"Standard",2014,4,0,0,0,5.28320372873799,11.3270776983997,6.99117688712121,11.3270776983997,11.4723117820849,8.93252149786877,1.97276970224875
714555,24,2,45,69030,69030,1087,196,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",64387,"Divorced","Star",4299.84,"Standard",2013,8,0,0,0,5.28320372873799,11.1423109580478,6.99209642741589,11.1423109580478,11.0726825593261,8.36656563144076,1.95669144130829
714825,24,2,32,55479,55479,669,120,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",64035,"Divorced","Nova",5157.05,"Standard",2015,1,0,0,0,4.79579054559674,10.9237778744288,6.50727771238501,10.9237778744288,11.067200704198,8.54831388007403,1.86989506696672
714840,24,2,4,3320,3320,0,0,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",75175,"Married","Star",33279.77,"Standard",2018,11,0,0,0,0,8.10802122137675,0,8.10802122137675,11.2275873100629,10.4127350316867,1.26863624117952
714939,24,2,49,74468,74468,1593,286,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",96350,"Married","Star",2819.11,"Standard",2013,6,0,0,0,5.65948221575962,11.2181382103884,7.37400185935016,11.2181382103884,11.4757530526158,7.9445311702636,1.97788346608898
714962,24,2,37,58009,58009,804,145,"Canada","Ontario","Toronto","P1J8T7","Male","Master",75891,"Divorced","Nova",10083.49,"Standard",2016,6,0,0,0,4.98360662170834,10.9683706884601,6.69084227741856,10.9683706884601,11.237066555984,9.2187538789559,1.9072456998841
715015,24,2,33,59466,59466,940,170,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",47834,"Married","Star",4884.16,"Standard",2014,10,0,0,0,5.14166355650266,10.9931768158254,6.84694313958538,10.9931768158254,10.7755128681123,8.49395731726701,1.87786062438514
715255,24,2,15,16388,16388,1081,195,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",92802,"Married","Nova",2915.65,"Standard",2017,12,0,0,0,5.27811465923052,9.70436565706383,6.98656645940643,9.70436565706383,11.438234245838,7.97819097638151,1.6651092223154
715271,24,2,41,57352,57352,523,94,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Master",114567,"Single","Aurora",21569.34,"Standard",2013,9,0,0,0,4.55387689160054,10.9569804315643,6.26149168432104,10.9569804315643,11.6489238121585,9.97907450189226,1.93330536084794
715300,24,2,33,47473,47473,1132,204,"Canada","British Columbia","Kelowna","V092E9","Male","Bachelor",78649,"Married","Nova",9120.07,"Standard",2016,1,0,0,0,5.32300997913841,10.7679374717409,7.03262426102801,10.7679374717409,11.2727629084864,9.11834240074779,1.87786062438514
715369,24,2,40,68671,68671,1448,260,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",78170,"Married","Nova",2797.76,"Standard",2012,10,0,0,0,5.56452040732269,11.1370968259904,7.27862894232068,11.1370968259904,11.266654013764,7.93693174093025,1.92706306765095
715462,24,2,35,60788,60788,0,0,"Canada","Ontario","Toronto","P1J8T7","Male","High School or Below",61579,"Divorced","Star",4792.83,"Standard",2013,6,0,0,0,0,11.0151641305334,0,11.0151641305334,11.0280924214785,8.47508495337267,1.89301847282485
715514,24,2,21,35326,35326,945,170,"Canada","Manitoba","Winnipeg","R3R3T4","Female","Bachelor",81669,"Single","Aurora",5595.76,"Standard",2018,1,0,0,0,5.14166355650266,10.4724028230767,6.85224256905188,10.4724028230767,11.3104420163523,8.62994313785763,1.7581360736184
715555,24,2,5,7094,7094,348,63,"Canada","Ontario","Toronto","P1J8T7","Male","High School or Below",49083,"Married","Nova",5297.63,"Standard",2017,9,2018,5,1,4.15888308335967,8.86714558959414,5.85507192220243,8.86714558959414,10.8012883950964,8.57520357555973,1.33856619904585
715668,24,2,2,1396,1396,0,0,"Canada","Ontario","Ottawa","K1F2R2","Female","High School or Below",73845,"Married","Star",4698.35,"Standard",2017,9,2017,10,1,0,7.24208235925696,0,7.24208235925696,11.209737122647,8.45517948026178,1.0481470739682
715678,24,2,33,51677,51677,1521,274,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",73943,"Divorced","Aurora",7653.28,"Standard",2014,2,0,0,0,5.61677109766657,10.8527874380172,7.32778053842163,10.8527874380172,11.2110633289446,8.94302024749579,1.87786062438514
715792,24,2,39,47592,47592,934,168,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",102826,"Married","Nova",17263.64,"Standard",2015,6,2018,5,1,5.12989871492307,10.7704409705818,6.84054652928869,10.7704409705818,11.5408032434322,9.75641575817316,1.92064558263984
715797,24,2,4,3397,3397,0,0,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",77621,"Divorced","Aurora",15000.84,"Standard",2018,10,0,0,0,0,8.13094230223188,0,8.13094230223188,11.259606171146,9.61592813922807,1.26863624117952
715817,24,2,43,60909,60909,3013,543,"Canada","Quebec","Quebec City","G1B3L5","Male","Master",80331,"Married","Nova",5271.37,"Standard",2015,3,0,0,0,6.29894924685594,11.0171526438305,8.01102337918644,11.0171526438305,11.2939233261566,8.57023525581378,1.94529936871379
715947,24,2,35,46537,46537,573,103,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",49794,"Single","Star",7268.74,"Standard",2012,11,0,0,0,4.64439089914137,10.7480244621469,6.35262939631957,10.7480244621469,10.8156698563657,8.89147580647676,1.89301847282485
716019,24,2,10,10824,10824,0,0,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",56711,"Married","Nova",9080.64,"Standard",2018,5,0,0,0,0,9.28961355287069,0,9.28961355287069,10.9457411075349,9.11401007202619,1.54851389170339
716068,24,2,41,55487,55487,1334,240,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",58083,"Married","Star",11030.66,"Standard",2012,12,0,0,0,5.48479693349065,10.9239220601402,7.19668657083435,10.9239220601402,10.9696455176506,9.30852459956384,1.93330536084794
716197,11,1,45,74614,111921,866,156,"Canada","Ontario","Toronto","M2Z4K1","Female","Doctor",212544,"Married","Nova",3460.67,"2018 Promotion",2018,3,0,0,0,5.05624580534831,11.6255574790868,6.76503897678054,11.2200968383656,12.2669090096335,8.14950641056894,1.95669144130829
716236,24,2,15,23282,23282,0,0,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",94433,"Single","Star",5421.54,"Standard",2017,2,2017,10,1,0,10.0554787595222,0,10.0554787595222,11.4556564567797,8.5983196193451,1.6651092223154
716294,24,2,34,55972,55972,762,138,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",53350,"Married","Star",2641.45,"Standard",2016,12,0,0,0,4.93447393313069,10.9326247105919,6.63725803128446,10.9326247105919,10.8846480006967,7.8794617960895,1.88556306218843
716360,24,2,37,62475,62475,0,0,"Canada","Manitoba","Winnipeg","R6Y4T5","Male","Bachelor",88282,"Married","Nova",3000.44,"Standard",2016,6,0,0,0,0,11.0425377619776,0,11.0425377619776,11.3883028425753,8.0068474524871,1.9072456998841
716362,24,2,42,57081,57081,2420,435,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",62649,"Married","Star",2484.75,"Standard",2012,11,0,0,0,6.07764224334903,10.9522441095193,7.79193595693806,10.9522441095193,11.0453189603242,7.81832970386018,1.93938137448351
716371,24,2,0,0,0,0,0,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",73055,"Married","Nova",9487.72,"Standard",2015,6,2016,2,1,0,0,0,0,11.1989815493295,9.1578590036872,0
716393,24,2,45,64581,64581,1922,345,"Canada","Saskatchewan","Regina","S1J3C5","Male","Bachelor",63708,"Married","Aurora",5065.94,"Standard",2015,6,0,0,0,5.84643877505772,11.0756910131731,7.56164174558878,11.0756910131731,11.0620811188643,8.53049236407957,1.95669144130829
716435,24,2,0,0,0,0,0,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",48956,"Married","Star",4962.21,"Standard",2012,4,0,0,0,0,0,0,0,10.798697640799,8.50980798780933,0
716533,24,2,45,66239,66239,644,116,"Canada","Ontario","Toronto","M8Y4K8","Male","Doctor",239373,"Married","Aurora",9112.04,"Standard",2014,4,0,0,0,4.76217393479776,11.1010397890591,6.46925031679577,11.1010397890591,12.3857824613626,9.11746163382041,1.95669144130829
716589,24,2,17,22647,22647,0,0,"Canada","Manitoba","Winnipeg","R6Y4T5","Female","Bachelor",59169,"Married","Nova",9816.53,"Standard",2018,1,0,0,0,0,10.0278268267917,0,10.0278268267917,10.9881699356707,9.19192484221526,1.70010933704164
716785,24,2,31,55534,55534,0,0,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",59709,"Married","Nova",5597.12,"Standard",2017,3,0,0,0,0,10.9247687316012,0,10.9247687316012,10.997254789541,8.63018610607287,1.86164870552952
716812,24,2,45,63649,63649,691,124,"Canada","Ontario","Toronto","P1L8X8","Male","Bachelor",91239,"Married","Star",5838.9,"Standard",2012,5,0,0,0,4.8283137373023,11.0611546039856,6.53958595561767,11.0611546039856,11.4212486763983,8.672468952388,1.95669144130829
716863,24,2,33,47738,47738,1167,210,"Canada","Newfoundland","St. John's","A1C6H9","Male","Bachelor",96471,"Single","Star",10439.5,"Standard",2014,11,0,0,0,5.35185813347607,10.7735039528783,7.06304816338817,10.7735039528783,11.4770080897834,9.25344775301012,1.87786062438514
716932,24,2,26,38735,38735,807,145,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",46575,"Married","Star",6766.56,"Standard",2013,6,0,0,0,4.98360662170834,10.5645246791778,6.6945620585211,10.5645246791778,10.7488406659854,8.81989588735237,1.81544398591759
716948,24,2,39,60116,60116,1156,208,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",104947,"Single","Star",3423.82,"Standard",2013,7,0,0,0,5.34233425196481,11.0040479424223,7.05358572719368,11.0040479424223,11.5612202683735,8.13880419457075,1.92064558263984
716961,24,2,47,83434,83434,321,58,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",52734,"Married","Aurora",8826.96,"Standard",2014,2,0,0,0,4.07753744390572,11.331823164581,5.77455154554441,11.331823164581,10.8730346507107,9.08567923632875,1.96753678768858
717026,24,2,49,64680,64680,687,124,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",91280,"Divorced","Aurora",5946.67,"Standard",2015,1,0,0,0,4.8283137373023,11.0772227743013,6.53378883793334,11.0772227743013,11.4216979397783,8.69075482520703,1.97788346608898
717229,24,2,42,66258,66258,576,104,"Canada","British Columbia","Vancouver","V5R1W3","Male","Master",81640,"Divorced","Aurora",27937.75,"Standard",2014,2,0,0,0,4.65396035015752,11.1013265836784,6.3578422665081,11.1013265836784,11.3100868657464,10.2377698930843,1.93938137448351
717232,24,2,61,97559,97559,2684,484,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",70674,"Divorced","Aurora",5794.68,"Standard",2013,2,0,0,0,6.18414889093748,11.4882228523299,7.89543600694297,11.4882228523299,11.1658471825618,8.66486809142642,2.03153498248125
717250,24,2,38,72342,72342,1404,253,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",66856,"Married","Aurora",10552.17,"Standard",2018,6,0,0,0,5.53733426701854,11.1891739754784,7.24779258176785,11.1891739754784,11.1103112890901,9.26418156770461,1.91404327174953
717308,24,2,39,64644,64644,909,164,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",78464,"Married","Star",7712.44,"Standard",2014,6,0,0,0,5.10594547390058,11.0766660416887,6.8134445995109,11.0766660416887,11.2704079444728,8.9507195408517,1.92064558263984
717407,24,2,41,55929,55929,1688,303,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Master",105487,"Divorced","Nova",7805.31,"Standard",2012,12,0,0,0,5.71702770140622,10.9318561878156,7.4318919168078,10.9318561878156,11.5663524813531,8.96268765999327,1.93330536084794
717459,24,2,33,46633,46633,1547,279,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",95365,"Divorced","Star",8828.83,"Standard",2013,4,0,0,0,5.63478960316925,10.7500851678089,7.34471905414967,10.7500851678089,11.4654773997829,9.08589104086454,1.87786062438514
717521,24,2,39,67980,67980,1749,315,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",77603,"Married","Star",12913.5,"Standard",2015,7,0,0,0,5.75574221358691,11.1269835333508,7.46737106691756,11.1269835333508,11.2593742512346,9.46610599010765,1.92064558263984
717565,24,2,52,80376,80376,1735,312,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",84929,"Married","Star",3417.95,"Standard",2012,7,0,0,0,5.74620319054015,11.2944833445896,7.4593388952203,11.2944833445896,11.3495826667741,8.13708876537326,1.99255913677665
717632,24,2,37,52762,52762,858,154,"Canada","Nova Scotia","Halifax","B3C2M8","Male","High School or Below",58214,"Married","Nova",32144.65,"Standard",2016,8,0,0,0,5.04342511691925,10.8735654664732,6.75576892198425,10.8735654664732,10.9718983324711,10.3780324172455,1.9072456998841
717700,24,2,49,66037,66037,2047,369,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",62093,"Married","Star",4315.79,"Standard",2015,9,0,0,0,5.91350300563827,11.0979856128995,7.6246189861594,11.0979856128995,11.0364046448962,8.37026734947999,1.97788346608898
717762,24,2,21,33553,33553,0,0,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",57510,"Single","Star",2574.02,"Standard",2018,1,2018,9,1,0,10.4209113603303,0,10.4209113603303,10.9597315128369,7.85361258005797,1.7581360736184
717772,24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",60156,"Single","Star",5282.54,"Standard",2015,9,2016,5,1,0,0,0,0,11.004713090359,8.57235160659152,0
717780,24,2,34,55068,55068,1534,276,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",88516,"Married","Nova",2796.8,"Standard",2016,6,0,0,0,5.62401750618734,10.9163422233846,7.3362856600213,10.9163422233846,11.3909499029445,7.93658867304233,1.88556306218843
718029,24,2,50,72849,72849,1136,204,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",54938,"Married","Nova",5068.26,"Standard",2012,6,0,0,0,5.32300997913841,11.1961578116234,7.03614849375054,11.1961578116234,10.9139787578091,8.53095012932503,1.98288316164224
718454,24,2,2,1113,1113,520,94,"Canada","Alberta","Edmonton","T9G1W3","Female","Bachelor",72378,"Divorced","Nova",8415.68,"Standard",2018,7,0,0,0,4.55387689160054,7.01571242048723,6.25575004175337,7.01571242048723,11.189671481051,9.03797073019256,1.0481470739682
718491,24,2,17,29912,29912,0,0,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",87908,"Divorced","Star",27279.34,"Standard",2017,11,0,0,0,0,10.3060484474969,0,10.3060484474969,11.3840574675104,10.2139215752228,1.70010933704164
718516,24,2,26,27704,27704,908,163,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",81078,"Divorced","Nova",8481.31,"Standard",2017,8,0,0,0,5.0998664278242,10.2293681813014,6.81234509417748,10.2293681813014,11.3031792669921,9.04573809735064,1.81544398591759
718655,11,1,37,56314,84471,0,0,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",38626,"Married","Star",2452.74,"2018 Promotion",2018,4,0,0,0,0,11.3441753974863,0,10.9387162084818,10.5617067927948,7.80536867018756,1.9072456998841
718962,24,2,36,52855,52855,2561,461,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",95520,"Married","Star",2535.27,"Standard",2016,4,0,0,0,6.13556489108174,10.8753265137097,7.84854348245668,10.8753265137097,11.4671013975834,7.83844977676689,1.90024154060588
718972,24,2,37,54152,54152,1010,182,"Canada","Ontario","Kingston","M9K2P4","Female","Doctor",208684,"Divorced","Nova",13599.92,"Standard",2014,4,0,0,0,5.20948615284142,10.8995686525566,6.91869521902047,10.8995686525566,12.2485812169796,9.51789271649501,1.9072456998841
719135,24,2,39,59721,59721,723,130,"Canada","British Columbia","Vancouver","V6E3D9","Female","Master",81765,"Single","Star",25464.82,"Standard",2013,9,0,0,0,4.87519732320115,10.9974557407106,6.58479139238572,10.9974557407106,11.3116167882635,10.1450924398605,1.92064558263984
719162,24,2,7,8858,8858,605,109,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",49588,"Divorced","Aurora",10972.07,"Standard",2016,9,2017,5,1,4.70048036579242,9.08918917041203,6.40687998606931,9.08918917041203,10.8115243139239,9.30319936826508,1.44202688660088
719192,24,2,41,65896,65896,2189,395,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",92794,"Married","Aurora",5459.22,"Standard",2014,2,0,0,0,5.98141421125448,11.0958481959339,7.69165682281055,11.0958481959339,11.4381480380124,8.6052443609675,1.93330536084794
719213,24,2,43,69577,69577,517,93,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",84400,"Divorced","Aurora",6333.03,"Standard",2013,11,0,0,0,4.54329478227,11.1502037044009,6.24997524225948,11.1502037044009,11.3433345288551,8.75369196343091,1.94529936871379
719242,24,2,42,51936,51936,1433,258,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",78988,"Single","Star",2435.15,"Standard",2016,7,0,0,0,5.55682806169954,10.857786724596,7.26822302115957,10.857786724596,11.277063881248,7.79817420328872,1.93938137448351
719300,24,2,7,10634,10634,493,89,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",47952,"Married","Aurora",25002.02,"Standard",2018,5,0,0,0,4.49980967033027,9.27190572763434,6.20253551718792,9.27190572763434,10.7779766435265,10.1267518965546,1.44202688660088
719383,24,2,40,54853,54853,778,140,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",83735,"Married","Nova",5028.58,"Standard",2013,3,0,0,0,4.94875989037817,10.9124303892067,6.65801104587075,10.9124303892067,11.3354242715347,8.52309176060158,1.92706306765095
719576,24,2,12,14376,14376,584,105,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",58372,"Divorced","Nova",3549.02,"Standard",2018,6,0,0,0,4.66343909411207,9.57338498642259,6.37161184723186,9.57338498642259,10.9746087331423,8.17470851625641,1.60154592736566
719633,24,2,0,0,0,0,0,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",52109,"Divorced","Star",4250.78,"Standard",2016,12,0,0,0,0,0,0,0,10.8611121479033,8.35509299776578,0
719673,24,2,41,51369,51369,1162,209,"Canada","Ontario","Toronto","M2P4F6","Female","High School or Below",71398,"Married","Nova",4517.91,"Standard",2012,12,0,0,0,5.34710753071747,10.8468096234613,7.05875815251866,10.8468096234613,11.1760391426274,8.41602609330235,1.93330536084794
